Fri Sep 15 14:22:42 2023,139,0,437403514,437395686
Fri Sep 15 14:22:43 2023,139,0,437403510,437395690
Fri Sep 15 14:22:44 2023,139,0,437403507,437395693
Fri Sep 15 14:22:45 2023,139,0,437403503,437395697
Fri Sep 15 14:22:46 2023,139,0,437403499,437395701
Fri Sep 15 14:22:47 2023,139,0,437403495,437395705
Fri Sep 15 14:22:48 2023,139,0,437403492,437395708
Fri Sep 15 14:22:49 2023,139,0,437403488,437395712
Fri Sep 15 14:22:50 2023,139,0,437403484,437395716
Fri Sep 15 14:22:51 2023,139,0,437403481,437395719
Fri Sep 15 14:22:52 2023,139,0,437403477,437395723
Fri Sep 15 14:22:53 2023,139,0,437403473,437395727
Fri Sep 15 14:22:54 2023,139,0,437403469,437395731
Fri Sep 15 14:22:55 2023,139,0,437403466,437395734
Fri Sep 15 14:22:56 2023,139,0,437403462,437395738
Fri Sep 15 14:22:57 2023,139,0,437403458,437395742
Fri Sep 15 14:22:58 2023,139,0,437403454,437395746
Fri Sep 15 14:22:59 2023,139,0,437403451,437395749
Fri Sep 15 14:23:00 2023,139,0,437403447,437395753
Fri Sep 15 14:23:01 2023,139,0,437403443,437395757
Fri Sep 15 14:23:02 2023,140,0,437403439,437395761
Fri Sep 15 14:23:03 2023,140,0,437403435,437395765
Fri Sep 15 14:23:04 2023,140,0,437403432,437395768
Fri Sep 15 14:23:05 2023,140,0,437403428,437395772
Fri Sep 15 14:23:06 2023,140,0,437403424,437395776
Fri Sep 15 14:23:07 2023,140,0,437403420,437395780
Fri Sep 15 14:23:08 2023,140,0,437403417,437395783
Fri Sep 15 14:23:09 2023,140,0,437403413,437395787
Fri Sep 15 14:23:10 2023,140,0,437403409,437395791
Fri Sep 15 14:23:11 2023,140,0,437403405,437395795
Fri Sep 15 14:23:12 2023,140,0,437403402,437395798
Fri Sep 15 14:23:13 2023,140,0,437403398,437395802
Fri Sep 15 14:23:14 2023,140,0,437403394,437395806
Fri Sep 15 14:23:15 2023,140,0,437403390,437395810
Fri Sep 15 14:23:16 2023,140,0,437403386,437395814
Fri Sep 15 14:23:17 2023,140,0,437403383,437395817
Fri Sep 15 14:23:18 2023,140,0,437403379,437395821
Fri Sep 15 14:23:19 2023,140,0,437403375,437395825
Fri Sep 15 14:23:20 2023,140,0,437403371,437395829
Fri Sep 15 14:23:21 2023,140,0,437403368,437395832
Fri Sep 15 14:23:22 2023,140,0,437403364,437395836
Fri Sep 15 14:23:23 2023,140,0,437403360,437395840
Fri Sep 15 14:23:24 2023,141,0,437403356,437395844
Fri Sep 15 14:23:25 2023,141,0,437403352,437395848
Fri Sep 15 14:23:26 2023,141,0,437403349,437395851
Fri Sep 15 14:23:27 2023,141,0,437403345,437395855
Fri Sep 15 14:23:28 2023,141,0,437403341,437395859
Fri Sep 15 14:23:29 2023,141,0,437403337,437395863
Fri Sep 15 14:23:30 2023,141,0,437403333,437395867
Fri Sep 15 14:23:31 2023,141,0,437403330,437395870
Fri Sep 15 14:23:32 2023,141,0,437403326,437395874
Fri Sep 15 14:23:33 2023,141,0,437403322,437395878
Fri Sep 15 14:23:34 2023,141,0,437403318,437395882
Fri Sep 15 14:23:35 2023,141,0,437403314,437395886
Fri Sep 15 14:23:36 2023,141,0,437403311,437395889
Fri Sep 15 14:23:37 2023,141,0,437403307,437395893
Fri Sep 15 14:23:38 2023,141,0,437403303,437395897
Fri Sep 15 14:23:39 2023,141,0,437403299,437395901
