Tue Sep 19 12:28:31 2023,357,0,437390951,437408248
Tue Sep 19 12:28:32 2023,357,0,437390953,437408246
Tue Sep 19 12:28:33 2023,358,0,437390955,437408244
Tue Sep 19 12:28:34 2023,358,0,437390957,437408242
Tue Sep 19 12:28:35 2023,358,0,437390960,437408240
Tue Sep 19 12:28:36 2023,358,0,437390962,437408238
Tue Sep 19 12:28:37 2023,358,0,437390964,437408235
Tue Sep 19 12:28:38 2023,358,0,437390966,437408233
Tue Sep 19 12:28:39 2023,358,0,437390968,437408231
Tue Sep 19 12:28:40 2023,358,0,437390971,437408229
Tue Sep 19 12:28:41 2023,358,0,437390973,437408226
Tue Sep 19 12:28:42 2023,358,0,437390975,437408224
Tue Sep 19 12:28:43 2023,358,0,437390978,437408222
Tue Sep 19 12:28:44 2023,358,0,437390980,437408219
Tue Sep 19 12:28:45 2023,358,0,437390982,437408217
Tue Sep 19 12:28:46 2023,358,0,437390985,437408215
Tue Sep 19 12:28:47 2023,358,0,437390987,437408212
Tue Sep 19 12:28:48 2023,358,0,437390989,437408210
Tue Sep 19 12:28:49 2023,358,0,437390992,437408207
Tue Sep 19 12:28:50 2023,358,0,437390994,437408205
Tue Sep 19 12:28:51 2023,358,0,437390997,437408203
Tue Sep 19 12:28:52 2023,359,0,437390999,437408200
Tue Sep 19 12:28:53 2023,359,0,437391002,437408197
Tue Sep 19 12:28:54 2023,359,0,437391004,437408195
Tue Sep 19 12:28:55 2023,359,0,437391007,437408192
Tue Sep 19 12:28:56 2023,359,0,437391010,437408190
Tue Sep 19 12:28:57 2023,359,0,437391012,437408187
Tue Sep 19 12:28:58 2023,359,0,437391015,437408185
Tue Sep 19 12:28:59 2023,359,0,437391017,437408182
Tue Sep 19 12:29:00 2023,359,0,437391020,437408179
Tue Sep 19 12:29:01 2023,359,0,437391023,437408176
Tue Sep 19 12:29:02 2023,359,0,437391026,437408174
Tue Sep 19 12:29:03 2023,359,0,437391028,437408171
Tue Sep 19 12:29:04 2023,359,0,437391031,437408168
Tue Sep 19 12:29:05 2023,359,0,437391034,437408165
Tue Sep 19 12:29:06 2023,359,0,437391037,437408163
Tue Sep 19 12:29:07 2023,359,0,437391040,437408160
Tue Sep 19 12:29:08 2023,359,0,437391042,437408157
Tue Sep 19 12:29:09 2023,359,0,437391045,437408154
Tue Sep 19 12:29:10 2023,0,0,437391048,437408151
Tue Sep 19 12:29:11 2023,0,0,437391051,437408148
Tue Sep 19 12:29:12 2023,0,0,437391054,437408145
Tue Sep 19 12:29:13 2023,0,0,437391057,437408142
Tue Sep 19 12:29:14 2023,0,0,437391060,437408139
Tue Sep 19 12:29:15 2023,0,0,437391063,437408136
Tue Sep 19 12:29:16 2023,0,0,437391066,437408133
Tue Sep 19 12:29:17 2023,0,0,437391069,437408130
Tue Sep 19 12:29:18 2023,0,0,437391072,437408127
Tue Sep 19 12:29:19 2023,0,0,437391076,437408124
Tue Sep 19 12:29:20 2023,0,0,437391079,437408121
Tue Sep 19 12:29:21 2023,0,0,437391082,437408117
Tue Sep 19 12:29:22 2023,0,0,437391085,437408114
Tue Sep 19 12:29:23 2023,0,0,437391088,437408111
Tue Sep 19 12:29:24 2023,0,0,437391092,437408108
Tue Sep 19 12:29:25 2023,0,0,437391095,437408104
Tue Sep 19 12:29:26 2023,0,0,437391098,437408101
Tue Sep 19 12:29:27 2023,0,0,437391102,437408098
Tue Sep 19 12:29:28 2023,1,0,437391105,437408094
Tue Sep 19 12:29:29 2023,1,0,437391108,437408091
Tue Sep 19 12:29:30 2023,1,0,437391112,437408087
Tue Sep 19 12:29:31 2023,1,0,437391115,437408084
Tue Sep 19 12:29:32 2023,1,0,437391119,437408081
Tue Sep 19 12:29:33 2023,1,0,437391122,437408077
Tue Sep 19 12:29:34 2023,1,0,437391126,437408073
Tue Sep 19 12:29:35 2023,1,0,437391129,437408070
Tue Sep 19 12:29:36 2023,1,0,437391133,437408066
Tue Sep 19 12:29:37 2023,1,0,437391137,437408063
Tue Sep 19 12:29:38 2023,1,0,437391140,437408059
Tue Sep 19 12:29:39 2023,1,0,437391144,437408055
Tue Sep 19 12:29:40 2023,1,0,437391148,437408052
Tue Sep 19 12:29:41 2023,1,0,437391151,437408048
Tue Sep 19 12:29:42 2023,1,0,437391155,437408044
Tue Sep 19 12:29:43 2023,1,0,437391159,437408040
Tue Sep 19 12:29:44 2023,2,0,437391163,437408037
Tue Sep 19 12:29:45 2023,2,0,437391167,437408033
Tue Sep 19 12:29:46 2023,2,0,437391171,437408029
Tue Sep 19 12:29:47 2023,2,0,437391174,437408025
Tue Sep 19 12:29:48 2023,2,0,437391178,437408021
Tue Sep 19 12:29:49 2023,2,0,437391182,437408017
Tue Sep 19 12:29:50 2023,2,0,437391186,437408013
Tue Sep 19 12:29:51 2023,2,0,437391190,437408009
Tue Sep 19 12:29:52 2023,2,0,437391194,437408005
Tue Sep 19 12:29:53 2023,2,0,437391199,437408001
Tue Sep 19 12:29:54 2023,2,0,437391203,437407997
Tue Sep 19 12:29:55 2023,2,0,437391207,437407992
Tue Sep 19 12:29:56 2023,2,0,437391211,437407988
Tue Sep 19 12:29:57 2023,2,0,437391215,437407984
Tue Sep 19 12:29:58 2023,2,0,437391220,437407980
Tue Sep 19 12:29:59 2023,3,0,437391224,437407976
Tue Sep 19 12:30:00 2023,3,0,437391228,437407971
Tue Sep 19 12:30:01 2023,3,0,437391232,437407967
Tue Sep 19 12:30:02 2023,3,0,437391237,437407962
Tue Sep 19 12:30:03 2023,3,0,437391241,437407958
Tue Sep 19 12:30:04 2023,3,0,437391246,437407954
Tue Sep 19 12:30:05 2023,3,0,437391250,437407949
Tue Sep 19 12:30:06 2023,3,0,437391255,437407945
Tue Sep 19 12:30:07 2023,3,0,437391259,437407940
Tue Sep 19 12:30:08 2023,3,0,437391264,437407935
Tue Sep 19 12:30:09 2023,3,0,437391268,437407931
Tue Sep 19 12:30:10 2023,3,0,437391273,437407926
Tue Sep 19 12:30:11 2023,3,0,437391278,437407921
Tue Sep 19 12:30:12 2023,3,0,437391283,437407917
Tue Sep 19 12:30:13 2023,3,1,437391287,437407912
Tue Sep 19 12:30:14 2023,4,1,437391292,437407907
Tue Sep 19 12:30:15 2023,4,1,437391297,437407902
Tue Sep 19 12:30:16 2023,4,1,437391302,437407898
Tue Sep 19 12:30:17 2023,4,1,437391307,437407893
Tue Sep 19 12:30:18 2023,4,1,437391312,437407888
Tue Sep 19 12:30:19 2023,4,1,437391317,437407883
Tue Sep 19 12:30:20 2023,4,1,437391322,437407878
Tue Sep 19 12:30:21 2023,4,1,437391327,437407873
Tue Sep 19 12:30:22 2023,4,1,437391332,437407868
Tue Sep 19 12:30:23 2023,4,1,437391337,437407862
Tue Sep 19 12:30:24 2023,4,1,437391342,437407857
Tue Sep 19 12:30:25 2023,4,1,437391347,437407852
